ENGL1113,MUNM1113,P SC1113,BIOL1124,MATH1743,BIOL1124B,P SC1113B
HIST1493,MATH1503,I D 1153,I D 1151,I D 1112,PHYS1114,HIST1493B
CHEM1315,PSY 1113,BIOL1124,BIOL1124B,CHEM1315B,.,.
ENGL1113,SOC 1113,MATH1743,GERM2113,BIOL1114,BIOL1121,.
ENGL1113,GEOG1103,GERM1225,BIOL1114,BIOL1121,GEOG1103B,.
MUNM1022,EXPO1213,RELS1113,UCOL1002,PSY 2403,MATH1743,.
CHEM1315,MATH2423,DANC1713,ENGR1411,HIST1483,HIST1483B,CHEM1315B
ECON1123,HES 1121,MATH1643,ENGL1213,SOC 1113,COMM1113,ECON1123B
EXPO1213,MUNM1113,UNIV1210,SPAN1115,PSY 2403,.,.
DRAM1713,HES 1221,P SC1113,PSY 1113,UCOL1002,P SC1113B,DRAM1713B
COMM1113,P SC1113,PHIL1213,FMS 1013,CNS 1112,COMM1113B,CNS 1112B
CHEM1315,MUNM2313,UCOL1002,MATH1743,CHEM1315B,.,.
ENGL1213,AHS 1400,MATH1503,BIOL1114,BIOL1121,UCOL1002,.
CHEM1315,HIST1493,ENGR1411,MATH2924,ENGL1213,MATH2924B,CHEM1315B
C S 1313,DRAM1713,ENGR1411,HIST1483,MATH2924,HON 2973,MATH2924B
ENGL1113,MUNM1113,ENGR1411,CHEM1315,MATH1914,MATH1914B,CHEM1315B
ENGL1213,PHYS2514,UCOL1002,SOC 1523,MATH2924B,.,PHYS2514B
ENGL1113,ENGR1411,MATH2423,FMS 1013,BIOL1114,BIOL1121,ENGR1411B
ASTR1514,UCOL1002,LAT 1115,PHIL1113,.,UCOL1022,ASTR1514B
CHEM1315,ENGL1113,HIST1483,MATH1914,HIST1483B,MATH1914B,CHEM1315B
METR2603,P SC2103,SPAN1115,UCOL1002,PSY 2003,PSY 2003B,.
ENGL1213,SPAN1115,PHIL1113,UCOL1002,IAS 2003,IAS 2003B,.
AHS 1400,MATH1643,PSY 1113,.,UCOL1022,P SC1113,BIOL1124
HES 1121,MATH1643,ENGL1113,UCOL1002,UCOL1022,HIST1483,AVIA1111
MUNM1113,P SC1113,HON 2973,BIOL1124,P SC1113B,BIOL1124B,.
COMM1113,ECON1113,MATH2123,ATC 2853,ENGL1113,COMM1113B,ECON1113B
A HI1113,EXPO1223,P SC1113,SOC 1113,UCOL1002,P SC1113B,.
B AD1001,CHEM1315,ENGL1113,ANTH1113,MATH1643,CHEM1315B,.
ECON1123,ENGL1113,MATH1743,SPAN2113,UCOL1002,COMM1113,ECON1123B
CHEM1315,ENGR1411,HIST1483,ENGL1213,MATH1914,MATH1914B,CHEM1315B
B AD1001,COMM1113,ECON1123,UCOL1002,MATH1643,SOC 1113,COMM1113B
MATH1643,MUNM1113,PSY 1113,BIOL1114,BIOL1121,.,.
CHEM1315,SOC 1523,MATH1914,MATH1914B,CHEM1315B,.,.
ENGL1113,UCOL1002,PHIL1013,P SC1113,JMC 1013,P SC1113B,.
CHEM1315,MATH2423,MUTE1130,UCOL1002,ENGL1113,CHEM1315B,.
ENGL1213,ARAB1115,UCOL1022,PSY 2003,PSY 2003B,.,.
MUTE1130,JAPN1115,SOC 1113,UCOL1002,MUNM1113,DMAT0113,.
CHEM1315,CEES1112,PSY 1113,MATH1914,ENGR1410,CHEM1315B,MATH1914B
ENGL1213,PHIL1113,SPAN1115,UCOL1002,JMC 1013,.,.
ECON1123,A HI1113,ENGL1113,SOC 1113,PHIL1273,PHIL1273B,ECON1123B
AERO1011,.,.,CHEM1315,METR1111,UNIV1210,MATH1914
ECON1113,MATH1823,ENGR1411,FMS 1013,PHIL1273,MATH1823B,ECON1113B
COMM1113,GEOG1103,MATH1743,PHIL1013,MUNM1113,COMM1113B,GEOG1103B
B AD1001,ECON1113,MATH1743,PSY 1113,UCOL1002,PHIL1273,PHIL1273B
ENGL1113,AHS 1400,MATH1503,BIOL1114,BIOL1121,.,.
COMM1113,HES 1221,MATH1503,SOC 1113,BIOL1114,BIOL1121,METR2603
DANC2412,JMC 1013,SPAN2113,BIOL1114,BIOL1121,.,.
ENGL1113,AHS 1400,PSY 1113,BIOL1124,MATH1743,BIOL1124B,.
CHEM1315,DRAM2713,PSY 1113,MATH1914,MATH1914B,CHEM1315B,.
MUTE1130,SOC 1113,UCOL1002,ENGR1411,MATH1523,ENGL1113,ENGR1411B
B AD1001,COMM1113,MATH1643,DANC1713,UCOL1002,COMM1113B,.
CHEM1315,SPAN1115,MATH1823,CHEM1315B,.,.,.
COMM1113,ECON1113,DRAM1713,MATH1643,ENGL1113,DRAM1713B,COMM1113B
ENGL1113,MATH1503,SPAN2113,BIOL1114,BIOL1121,.,.
SPAN1225,ARCH1121,ARCH1154,ENGL1113,ARCH1112,.,.
COMM1113,ECON1123,PSY 1113,MATH2123,COMM1113B,ECON1123B,.
CHEM1315,EXPO1213,DRAM2713,ENGR1411,MATH1823,CHEM1315B,ENGR1411B
GEOL1114B,.,ENGL1113,ARCH2323,GEOL1114,ARCH1112,ENGR1410
EXPO1213,PHIL1113,RELS1113,PSY 1113,JMC 1013,.,.
CHEM1315,ENGL1213,AHS 1400,UCOL1002,ANTH2203,CHEM1315B,.
ENGL1113,SOC 1113,UCOL1002,BIOL1114,BIOL1121,MATH1503,.
A HI1113,AHS 1400,PSY 1113,BIOL1114,BIOL1121,.,.
PSY 1113,ENGL1213,MATH1823,HIST1543,HIST1483,HIST1483B,.
ECON1123,MATH1743,ENGL1213,UCOL1002,P SC1113,P SC1113B,ECON1123B
CHEM1315,ENGL1113,MATH1523,UCOL1002,CHEM1315B,.,.
CHEM1315,HIST1493,MATH1523,ENGR1411,EXPO1213,CHEM1315B,HIST1493B
B AD1001,MATH1643,MUNM1113,GEOG1213,PHIL1273,PHIL1273B,.
DRAM1713,MATH1473,IPE 1013,SOC 1113,DRAM1713B,MATH1473B,.
ENGL1113,MATH1473,P SC1113,PSY 1113,UCOL1002,P SC1113B,MATH1473B
CHEM1315,FMS 1013,ENGL1213,MATH2924,CHEM1315B,MATH2924B,.
MUNM1113,ENGL1113,ENGR1411,CHEM1315,MATH1914,MATH1914B,CHEM1315B
DANC1813,MATH1643,PSY 1113,UCOL1002,BIOL1124,BIOL1124B,.
CHEM1315,ENGL1113,MUTE1130,ENGR1411,HIST1483,MATH2924,CHEM1315B
ENGL1113,AVIA1113,AVIA2231,MATH1643,UCOL1002,AVIA1111,PHYS1114
MUTE1130,MUTE1311,MUTE3130,MUTH1511,MUTH1611,MUED1730,MUED1732
ART 1023,ENGL1113,ART 1013,ARTC1003,UCOL1002,.,.
UCOL1022,PBIO1114,RUSS1115,IAS 2003,PBIO1114B,IAS 2003B,.
ENGL1113,MATH1503,PHIL1213,HIST1493,CNS 1112,HES 1981,METR2603
MATH1523,SPAN1115,BIOL1114,BIOL1121,.,.,.
ENGL1113,MATH1643,PSY 1113,BIOL1124,BIOL1124B,.,.
B AD1001,COMM1113,ENGL1113,MATH1643,UCOL1002,COMM1113B,.
UCOL1002,BIOL1114,BIOL1121,PHIL1263,MATH1523,.,.
ENGL1113,CHEM1315,ENGR1411,PHIL1013,CHEM1315B,ENGR1411B,.
ENGL1113,AHS 1400,SOC 1113,BIOL1114,BIOL1121,.,.
ENGL1113,MATH1643,IAS 2003,P SC1113,NAS 1013,P SC1113B,.
HON 2973,IAS 2003,MUNM1113,CHIN2113,P SC1113,P SC1113B,.
DANC2412,SPAN1115,CHEM1315,CHEM1315B,.,.,.
ENGL1113,DANC2212,UCOL1002,PHIL1113,SOC 1113,.,.
B AD1001,P SC1113,UCOL1002,ENGL1113,METR2603,DMAT0123,P SC1113B
AHS 1400,ITAL1115,PSY 1113,UCOL1002,GEOG1103,DMAT0113,.
CHEM1315,MATH1743,PSY 1113,SPAN2113,CHEM1315B,.,.
ARCH2243,MATH1823,I D 1153,ARCH2323,I D 1151,ARCH1112,ENGR1410
CHEM1315,MUNM1022,ENGR1411,MATH2924,RELS1315B,.,MATH2924B
CHEM1315,MATH1523,METR1111,P SC1113,ENGL1113,CHEM1315B,P SC1113B
ART 1013,ART 1023,MATH1523,ARTC1003,.,.,.
AHS 1400,MATH1503,PSY 1113,UCOL1002,BIOL1114,BIOL1121,.
CHEM1315,DRAM1713,ENGR1411,MATH1823,ENGL1213,CHEM1315B,DRAM1713B
CHEM1315,ENGL1213,HIST1483,MATH1823,ENGR1410,CHEM1315B,HIST1483B
B AD1001,COMM1113,ECON1123,ENGL1113,MATH1643,UCOL1002,GEOG1103
CHEM1315,ENGL1113,MATH1523,PSY 1113,CHEM1315B,.,.
A HI1113,DANC2212,DANC2292,DANC3214,DANC4990,PSY 1113,DANC2241
EXPO1213,DRAM1713,JMC 1013,PHIL1113,ASTR1514,ASTR1514B,DRAM1713B
EXPO1213,MATH1503,PHIL1013,UCOL1002,JMC 1013,.,.
CHEM1315,DRAM1713,MATH1523,ENGR1411,HIST1493,DRAM1713B,CHEM1315B
CHEM1315,DRAM1713,MATH2423,ENGR1411,DRAM1713B,MATH2423B,CHEM1315B
MATH1473,SPAN1115,UCOL1002,EXPO1213,JMC 1013,MATH1473B,.
CHEM1315,AHS 1400,MATH1503,MUNM1113,SOC 1523,CHEM1315B,.
ENGL1113,PHIL1113,PSY 1113,UCOL1002,FMS 1013,.,.
CHEM1425,MUNM1425B,.,MUNM1113,ITAL1115,.,.
A HI1113,AHS 1400,PSY 1113,BIOL1114,BIOL1121,.,.
GEOL1003,MATH1643,MUNM1113,COMM2613,PHIL1273,PHIL1273B,.
AHS 1400,PSY 1113,MATH1503,UCOL1002,PHIL1263,.,.
CHEM1315,MATH1523,P SC1113,SOC 1113,UCOL1002,P SC1113B,CHEM1315B
CHEM1315B,.,P SC1113,ENGR1411,MATH2924,P SC1113B,MATH2924B
ENGL1213,MATH1823,UCOL1002,CHEM1315,CHEM1315B,MATH1823B,.
CHEM3053,SOC 1523,ANTH1203,LAT 1215,COMM1113,.,.
ENGL1113,DRAM1713,MATH1503,P SC1113,ENGR1411,DRAM1713B,P SC1113B
ENGL1213,MUTE1130,BIOL1114,BIOL1121,PSY 2403,MATH1743,.
MUNM1113,SPAN1115,UCOL1002,PHIL1113,JMC 1013,.,.
NAS 1013,SPAN1115,UCOL1002,JMC 1013,.,.,.
COMM1113,ENGL1113,MATH1823,N S 0110B,N S 1132,UCOL1002,ECON1123
ENGL1113,A HI1113,MATH1643,ECON1123,HIST1483,HIST1483B,.
ENGL1113,IAS 2003,GERM2113,PHIL1113,UCOL1002,.,.
CHEM1315,ENGL1113,PSY 1113,MATH1914,ENGR1411,CHEM1315B,MATH1914B
CHEM1315,MATH1523,UCOL1002,P SC1113,ENGR1411,P SC1113B,CHEM1315B
MUNM1113,CHEM1315,MATH1914,MATH1914B,CHEM1315B,.,.
CHEM1415,MATH2423,GERM1115,CHEM1415B,.,.,.
PHYS1205B,.,MATH1914,SPAN1115,MATH1914B,.,.
CHEM1315,AHS 1400,MUNM1743,PSY 1113,CHEM1315B,.,.
CHEM1315,A HI1113,MATH1523,ENGL1213,CHEM1315B,.,.
DANC2412,MATH1643,MUNM1113,PSY 1113,BIOL1124,BIOL1124B,.
CHEM1315,PSY 1113,MATH2924,HON 2973,ENGR1411,MATH2924B,CHEM1315B
CHEM1315,ENGL1113,ENGR1411,UCOL1002,MATH1523,HES 2913,CHEM1315B
B AD1001,COMM1113,ECON1113,MATH1643,UCOL1002,ENGL1113,ECON1113B
B AD1001,ECON1113,MATH1743,MUNM1113,ENGL1113,ECON1113B,.
ACCT2113,B AD1001,MATH1743,METR1014,B AD2091,METR1014B,.
DRAM2713,ANTH1203,MATH2924,C S 1323,MATH2924B,.,.
ECON1123,GEOG1103,MATH1643,UCOL1002,ANTH1113,METR2603,ECON1123B
COMM1113,ECON1113,ENGL1113,MUNM1113,MATH1643,COMM1113B,ECON1113B
CHEM1315,ENGL1113,PSY 1113,UCOL1002,MATH1523,CHEM1315B,.
ENGL1113,ASTR1504,PHIL1113,PSY 1113,UCOL1002,ASTR1504B,.
DANC2412,NAS 1013,PSY 1113,CHEM1315,SPAN2113,CHEM1315B,.
ENGL1113,MUNM1113,SPAN1115,UCOL1002,.,.,.
.,MUTE1130,FR  2113,MUED1730,MUED1732,FLUT2010,SOC 1113
ECON1123,ENGL1113,MATH1743,FMS 1013,UCOL1022,ECON1123B,.
CHEM1315,ENGR1411,MUNM1914B,.,MATH1914,ENGR1411B,CHEM1315B
DANC2412,.,AHS 1400,MATH1743,ITAL1115,BIOL1124,COMM1113
COMM1113,ECON1113,HIST1493,MATH1643,UCOL1002,HIST1493B,ECON1113B
ENGL1113,MATH1503,SPAN1225,P SC1113,UCOL1002,P SC1113B,.
ENGL1113,AHS 1400,BIOL1114,BIOL1121,PHIL1263,MATH1743,.
P SC1113,I D 1153,I D 1151,I D 1112,ENGL1213,P SC1113B,.
A HI1113,ENGL1213,DANC2212,DANC2314,DANC2392,DANC1411,.
ECON1123,ENGL1113,MATH1643,UCOL1002,COMM2613,ECON1123B,.
ECON1123,PSY 1113,MATH1743,ENGL1213,PHIL1273,PHIL1273B,ECON1123B
COMM1113,A HI1113,MATH1473,UCOL1002,ENGL1113,COMM1113B,MATH1473B
ENGL1113,HIST1493,MATH1503,CHIN1225,UCOL1002,HIST1493B,.
ENGL1213,MATH1643,SPAN1115,UCOL1002,JMC 1013,.,.
HIST1493,MATH1503,SPAN2113,PSY 1113,ENGL1113,HIST1493B,.
A HI1113,HES 1221,UCOL1002,P SC1113,SOC 1113,P SC1113B,.
MATH1643,MUNM1113,PSY 1113,COMM2613,.,.,.
PSY 1113,UCOL1002,HIST1543,ENGL1113,MUNM1113,.,.
ENGL1113,MATH1503,SOC 1113,UCOL1022,JMC 1013,.,.
COMM1113,ECON1123,ENGL1113,P SC1113,MATH1743,P SC1113B,ECON1123B
B AD1001,COMM1113,ENGL1113,MATH1643,UCOL1002,ECON1123,COMM1113B
COMM1113,ECON1113,MATH1743,ENGL1113,MUNM1113,COMM1113B,ECON1113B
CHEM1315,P SC1113,ENGL1113,ENGR1411,MATH1823,CHEM1315B,P SC1113B
CHEM1315,ECON1123,ENGR1411,MATH1914,ENGL1113,CHEM1315B,ECON1123B
ACCT2113,B AD1001,MATH2123,METR1014,B AD2091,METR1014B,.
ENGL1113,MATH1643,PSY 1113,UCOL1002,BIOL1114,BIOL1121,HES 1981
CHEM1315,AHS 1400,PSY 1113,PSY 2003,PSY 2003B,CHEM1315B,.
ANTH2203,ENGL1113,DANC2412,MATH1643,UCOL1002,.,.
COMM1113,ECON1113,MUNM1743,UCOL1022,ENGL1113,ECON1113B,.
A HI1113,AHS 1400,MATH1523,ANTH2203,BIOL1114,.,.
MATH1503,SOC 1113,BIOL1114,BIOL1121,PHIL1263,.,.
DRAM1411,DRAM1513,MATH1473,.,UCOL1002,DRAM1612,DRAM1114
ECON1113,ENGL1113,MATH1743,SOC 1113,PHIL1273,PHIL1273B,ECON1113B
AHS 1400,SPAN1115,PSY 1113,UCOL1002,BIOL1114,BIOL1121,.
MATH1643,SPAN2113,UCOL1022,P SC1113,PSY 2403,P SC1113B,.
A HI2213,HES 1823,ART 1013,ARTC1003,ENGL1113,.,.
MATH1523,FR  1115,N S 0110B,N S 1132,UCOL1002,ENGL1113,.
ENGL1213,UCOL1002,PHIL1113,FMS 1013,JMC 1013,.,.
B AD1001,COMM1113,ECON1113,MATH1743,PHIL1273,PHIL1273B,COMM1113B
ECON1123,MATH1643,SPAN2113,.,PHIL1273,ECON1123B,.
ENGL1113,AHS 1400,MATH1503,DANC1713,BIOL1114,BIOL1121,.
A HI1113,GEOL1104,SPAN1115,UCOL1002,JMC 1013,GEOL1104B,.
ENGL1113,MATH1503,SOC 1113,P SC1113,UCOL1002,P SC1113B,.
CHEM1315,METR1111,UCOL1002,MATH1823,ENGL1113,CHEM1315B,.
ENGL1113,HES 1221,HES 2131,MATH1643,UCOL1002,BIOL1114,BIOL1121
CHEM1315,MUNM1113,ENGR1411,MUTE1180,MATH1914,ENGL1113,MATH1914B
CHEM1315B,.,ENGL1113,MATH1523,UCOL1002,ENGR1411,ENGR1411B
UCOL1022,MATH2924,ENGL1213,SOC 1113,BIOL1124,BIOL1124B,MATH2924B
ENGL1113,AHS 1400,MATH1503,PSY 1113,BIOL1114,BIOL1121,.
CHEM1315,MATH1523,MUNM1113,MUNM1022,CHEM1315B,.,.
MUTE1130,P SC1113,SPAN1115,CHEM1315,MATH1743,UNIV1210,CHEM1315B
B AD1001,COMM1113,ECON1113,ENGL1113,MATH1643,UCOL1002,ECON1113B
HES 1521,AHS 1400,PSY 1113,UCOL1002,ENGL1113,MATH1503,.
B AD1001,ECON1123,ENGL1113,MATH1643,UCOL1002,COMM2613,ECON1123B
CHEM1315,ENGL1113,ANTH1113,MATH1914,MATH1914B,CHEM1315B,.
CHEM3053,ENGL1113,P SC1113,PSY 1113,UCOL1022,.,.
B AD1001,COMM1113,ECON1123,ENGL1113,UCOL1002,UCOL1022,ECON1123B
CHEM1315,METR1111,MATH1523,ENGL1113,HIST1483,CHEM1315B,HIST1483B
CHEM1315,A HI1113,AHS 1400,HSCI1003,ANTH2203,CHEM1315B,.
MATH1643,P SC1113,UCOL1002,ENGL1113,PHIL1273,PHIL1273B,P SC1113B
COMM1113,HES 1221,HIST1493,MATH1643,UCOL1002,ENGL1113,HIST1493B
ENGL1113,AHS 1400,MATH1503,P SC1113,BIOL1114,BIOL1121,P SC1113B
CHEM1315,A HI2213,MATH1523,ENGR1411,UCOL1002,CHEM1315B,ENGR1411B
ANTH1113,EXPO1213,PHIL1113,SPAN2223,ANTH1413B,.,.
CHEM1315,ENGL1113,DANC1713,MATH1914,MATH1914B,CHEM1315B,.
DANC1713,AHS 1400,PSY 1113,BIOL1114,BIOL1121,.,.
B AD1001,ECON1123,MATH1643,PSY 1113,UCOL1002,MUNM1113,METR2603
NAS 1013,SPAN1225,PSY 1113,BIOL1124,BIOL1124B,.,.
MATH1643,MUNM1113,ANTH1113,MUTE1290,HIST1483,HIST1483B,.
PSY 1113,ENGR1411,MATH1914,ENGL1113,ANTH1823,MATH1914B,ENGR1411B
CHEM3053,JAPN1115,MATH2924,HIST1723,MATH2924B,.,.
A HI1113,ENGL1113,MATH1503,PSY 1113,SOC 1523,.,.
CHEM3053,P SC1113,ENGR1411,MATH3113,MATH2443,P SC1113B,ENGR1411B
MATH1643,HIST1483,ENGL1113,PHIL1273,METR2603,PHIL1273B,HIST1483B
DANC1212,DRAM1124,DRAM1513,MTHR1501,MTHR1502,PHIL1124B,.
COMM1113,ECON1113,PSY 1113,MATH1643,HIST1483,HIST1483B,COMM1113B
IAS 2003,ITAL1115,UCOL1022,PHIL1113,ENGL1113,.,.
ANTH1113,ASTR1504,UCOL1002,ENGL1113,GEOG1103,ASTR1504B,DMAT0123
COMM1113,ECON1113,ENGL1113,MATH1643,COMM1113B,ECON1113B,.
DANC2212,DANC2312,DANC2314,DANC2392,MUNM1113,PSY 1113,DANC1411
EXPO1213,MATH1643,PSY 1113,UCOL1002,JMC 1013,.,.
AHS 1400,MATH1643,MUNM1113,UCOL1002,ENGL1213,.,.
AHS 1400,MATH1523,MUNM1143,BIOL1114,BIOL1121,ENGL1113,.
MUTE1130,HIST2573,HON 2973,LAT 1115,HIST1723,.,.
ENGL1113,MUTE2271,ITAL1115,MUTH1511,MUTH1611,VOIC2020,UCOL1002
B AD1001,COMM1113,ENGL1213,METR2603,MATH1743,COMM1113B,.
CHEM1315,ENGL1213,DANC1713,AHS 1400,PSY 1113,CHEM1315B,.
AHS 1400,PSY 1113,ENGL1113,BIOL1114,BIOL1121,MATH1523,.
HIST1493,HON 2970,CHEM1315,MATH1743,CHEM1315B,.,.
COMM2003,EXPO1213,SPAN2113,SOC 1113,BIOL1124,BIOL1124B,.
DRAM1411,DRAM1513,MATH1503B,.,DRAM1114,ENGL1113,.
B AD1001,ECON1113,UCOL1002,ENGL1113,MATH1643,ECON1113B,.
B AD1001,EXPO1213,MUNM1032,MATH1823,PHIL1273,PHYS1114,PHYS1114B
ENGL1113,MUNM1113,UCOL1002,PHIL1213,PSY 2003,PSY 2003B,.
DANC1212,DRAM1411,DRAM1513,GEOL1003,DRAM1612B,.,DRAM1114
ENGL1113,AHS 1400,MATH1523,PSY 1113,UCOL1002,BIOL1121,.
CHEM1315,HES 1221,HES 2131,PSY 1113,UCOL1002,COMM2513,CHEM1315B
CHEM1315,ENGL1113,PSY 1113,FMS 1013,LSTD1153,CHEM1315B,.
CHEM1315,ENGL1113,PSY 1113,MATH1914,MATH1914B,CHEM1315B,.
B AD1001,COMM1113,ENGL1213,MATH1743,PHIL1273,COMM1113B,PHIL1273B
MATH1503,P SC1113,UCOL1002,ENGL1113,SOC 1113,P SC1113B,.
ENGL1113,MATH1643,PSY 1113,BIOL1114,BIOL1121,.,.
ENGL1113,MATH1643,BIOL1114,BIOL1121,UCOL1002,PSY 2403,.
GEOL1104,MUNM1113,ENGL1113,MATH1743,GEOL1104B,.,.
MATH1643,UCOL1002,SOC 1113,BIOL1114,BIOL1121,.,.
ENGL1113,GEOG1103,MATH1643,MUNM1113,UCOL1002,GEOG1103B,.
MUNM1113,N S 0110B,N S 1132,P SC1113,ENGR1411,MATH1914,IAS 2003
HES 1661,UCOL1002,SOC 1523,MATH1503,ENGL1113,.,.
CHEM1315,ENGL1113,MATH1823,ENGR1411,MUNM1113,CHEM1315B,MATH1823B
ENGL1113,DRAM1124,DRAM1411,DRAM1513,MATH1473,DRAM1612,DRAM1124B
CHEM1315,SPAN1115,MATH1503,ENGL1213,CHEM1315B,.,.
MATH1473,METR2603,SPAN1115,JMC 1013,MATH1473B,.,.
GEOL1104,P SC1113,FMS 1013,UCOL1022,ANTH1823,GEOL1104B,P SC1113B
EXPO1223,PSY 1113,BIOL1114,BIOL1121,MATH2924,MATH2924B,.
ENGL1113,AHS 1400,MATH1523,PSY 1113,BIOL1114,BIOL1121,.
COMM1113,ENGL1113,SPAN1115,PHIL1113,COMM1113B,.,.
ENGL1113,ASTR1504,GEOG1103,MATH1503,SOC 1113,ASTR1504B,GEOG1103B
UCOL1002,SPAN1115,MATH1503,ENGL1213,.,.,.
COMM1113,ECON1113,ENGL1113,MATH1643,UCOL1002,COMM1113B,ECON1113B
CHEM3053,NAS 1013,SPAN1115,MUNM1113,.,.,.
HIST1493,MATH1503,BIOL1114,ENGL1113,UCOL1002,BIOL1121,HIST1493B
A HI1113,GEOL1104,MATH1643,ENGL1213,PHIL1273,PHIL1273B,GEOL1104B
ENGL1113,AHS 1400,MUTE3130,PSY 1113,UCOL1002,BIOL1114,BIOL1121
CHEM1315,ENGL1113,MATH1523,ENGR1411,HIST1493,CHEM1315B,HIST1493B
RELS1113,PSY 1113,UCOL1022,MATH1743,EXPO1213,.,.
ENGL1213,PSY 1113,UCOL1002,BIOL1124,BIOL1124B,.,.
ENGL1113,PSY 1113,UCOL1002,BIOL1114,BIOL1121,.,.
DANC1713,HES 1221,AHS 1400,MATH1503,UCOL1002,BIOL1114,BIOL1121
CHEM1315,GEOL3633,MATH1523,SOC 1523,CHEM1315B,.,.
CEES1112,ENGL1213,DRAM1713,MATH1503,UCOL1002,ENGR1410,DRAM1713B
ECON1123,C S 1313,GERM1115,ENGR1411,MATH2934,MATH2934B,C S 1313B
ENGL1113,MATH1643,PSY 1113,UCOL1002,BIOL1124,BIOL1124B,.
ECON1113,PSY 1113,UCOL1002,MATH1643,ENGL1113,ECON1113B,.
ENGL1113,I D 1153,I D 1151,I D 1112,UCOL1002,PHYS1114,PHYS1114B
SPAN1115,UCOL1002,PHIL1113,JMC 3011,JMC 1013,.,.
MUNM2313,MUTE1130,PHYS2514,ENGR1411,MATH2924,HON 2973,MATH2924B
B AD1001,ECON1123,UCOL1002,ENGL1213,MATH1743,PHIL1273,PHIL1273B
CHEM1315,ANTH1913,MATH1823,ENGR1411,UCOL1002,MUNM2313,CHEM1315B
ECON1113,ENGL1113,MATH1643,METR2603,PSY 1113,ECON1113B,.
CHEM1315,MATH2423,P SC1113,COMM2323,MATH2423B,P SC1113B,CHEM1315B
CHEM1315,COMM1113,MATH2423,MUNM1113,HES 1981,MATH2423B,CHEM1315B
CHEM1315,HON 2973,MUNM1113,BIOL1124,BIOL1124B,CHEM1315B,.
CHEM1315,HIST1483,ENGL1113,MATH1523,CHEM1315B,HIST1483B,.
ITAL1115,PHIL1113,MUTH1511,MUTH1611,VOIC2020,MUTE1000,MUTE1282
DANC1713,PSY 1113,MATH1503,BIOL1114,BIOL1121,.,.
B AD1001,MATH1643,PSY 1113,UCOL1022,HIST1483,PHIL1273,PHIL1273B
B AD1001,ECON1123,DRAM1713,UCOL1002,MATH1643,ENGL1113,ECON1123B
ENGL1113,MATH1503,UCOL1002,CHEM1315,HIST1493,CHEM1315B,.
DANC2292,DANC3214,DANC4990,MATH1473,SOC 1113,DANC2241,MATH1473B
COMM1113,ENGL1113,GEOL1114,.,MATH1503,PHIL1213,CNS 1112
ENGL1113,ARAB1115,UCOL1002,P SC1113,IAS 2003,IAS 2003B,P SC1113B
CHEM1315,AHS 1400,MUNM1113,P SC1113,MATH1523,P SC1113B,CHEM1315B
CHEM1315,ENGL1213,MUTE1130,DANC1713,ANTH1413B,CHEM1315B,.
AHS 1400,MATH1643,MUNM1743,PSY 1113,BIOL1114,BIOL1121,P SC1113
CHIN1115,PHIL1113,EXPO1213,JMC 1013,.,.,.
DANC1713,SPAN1115,UCOL1002,BIOL1114,BIOL1121,.,.
CHIN1115,PSY 1113,MUNM1022,UCOL1002,PHIL1273,PHIL1273B,DMAT0123
CHEM1315,CEES1112,A HI1113,ENGL1113,MATH1914,ENGR1410,CHEM1315B
B AD1001,COMM1113,ECON1123,MATH1643,UCOL1002,SOC 1113,COMM1113B
ENGL1113,GEOG1103,MATH1503,SOC 1113,GEOG1103B,.,.
ECON1123,MATH1643,PSY 1113,HIST1483,PHIL1273,PHIL1273B,HIST1483B
HES 2212,UCOL1002,MATH1643,BIOL1114,BIOL1121,MUNM2413,HES 2212B
ECON1113,EXPO1213,MATH1743,SPAN2113,UNIV1210,PSY 2403,ECON1113B
B AD1001,COMM1113,ECON1113,MATH1743,UCOL1002,ENGL1213,COMM1113B
CHEM1315,A HI1113,HIST1493,MATH1523,ENGR1411,CHEM1315B,HIST1493B
UCOL1002,DANC1713,BIOL1114,ENGL1113,UCOL1022,COMM1113,.
EDRG0122,ENGL1113,UCOL1002,MATH1643,SOC 1113,.,.
ECON1123,ENGL1113,MATH1643,SOC 1113,UCOL1002,.,.
ASTR1514,MATH1643,P SC1113,UCOL1002,JMC 1013,ASTR1514B,P SC1113B
B AD1001,DANC1713,AHS 1400,MATH1643,UCOL1002,SOC 1113,PHIL1273
LSTD2533,GEOL1104,P SC1113,ENGL1213,GEOL1104B,P SC1113B,.
PHIL1103,PHIL1113,UCOL1022,LAT 1115,PHIL2900,.,.
ENGL1113,MUNM1113,PSY 1113,WGS 1003,.,.,.
DRAM1713,MATH1503,EXPO1713,.,UCOL1022,SOC 1113,.
ENGL1113,MATH1503,PSY 1113,UCOL1002,BIOL1114,BIOL1121,.
ENGL1113,MATH1523,SOC 1113,HIST1493,UCOL1002,HIST1493B,.
B AD1001,MATH1643,METR1014,MUNM1113,P SC1113,P SC1113B,METR1014B
COMM1113,ECON1123,ENGL1113,MATH1643,HIST1493,COMM1113B,ECON1123B
ENGL1213,HES 2212,BIOL1124,SOC 1113,MUNM2313,BIOL1124B,HES 2212B
MUTE1130,MUTH1511,MUTH1611,P SC1113,ENGL1213,MUTE1000,SOC 1113
COMM1113,DANC1813,HES 2823,BIOL1114,BIOL1121,COMM1113B,.
C S 1313,MATH1523,METR1111,UNIV1210,CHEM1315,CHEM1315B,C S 1313B
